SM-CJEK4	0
SM-CJEK5	0
SM-CJEK6	0
SM-CJEK7	0
SM-CJEK9	0
SM-CJEKA	0
SM-CJEKB	0
SM-CJEKC	0
SM-CJEKE	0
SM-CJEKF	0
SM-CJEKG	0
SM-CJEKH	0
SM-CJEKI	0
SM-CJEKJ	0
SM-CJEKK	0
SM-CJEKL	0
SM-CJEKM	0
SM-CJEKN	0
SM-CJEKO	0
SM-CJEKP	0
SM-CJEKQ	0
SM-CJEKR	0
SM-CJEKS	0
SM-CJEKV	0
SM-CJEKW	0
SM-CJEKX	0
SM-CJEKY	0
SM-CJEKZ	0
SM-CJEL2	0
SM-CJEL3	0
SM-CJEL6	0
SM-CJEL7	0
SM-CJFK4	0
SM-CJFK5	0
SM-CJFK6	0
SM-CJFK7	0
SM-CJFK8	0
SM-CJFK9	0
SM-CJFKA	0
SM-CJFKB	0
SM-CJFKD	0
SM-CJFKE	0
SM-CJFKF	0
SM-CJFKG	0
SM-CJFKH	0
SM-CJFKI	0
SM-CJFKJ	0
SM-CJFKK	0
SM-CJFKM	0
SM-CJFKO	0
SM-CJFKP	0
SM-CJFKQ	0
SM-CJFKR	0
SM-CJFKS	0
SM-CJFKT	0
SM-CJFKU	0
SM-CJFKV	0
SM-CJFKW	0
SM-CJFKX	0
SM-CJFKY	0
SM-CJFKZ	0
SM-CJFL3	0
SM-CJFL4	0
SM-CJFL5	0
SM-CJFL7	0
SM-CJFL8	0
SM-CJFL9	0
SM-CJFLA	0
SM-CJFLB	0
SM-CJFLC	0
SM-CJFLD	0
SM-CJFLE	0
SM-CJFLF	0
SM-CJFLG	0
SM-CJFLH	0
SM-CJFLI	0
SM-CJFLL	0
SM-CJFLM	0
SM-CJFLO	0
SM-CJFLQ	0
SM-CJFLR	0
SM-CJFLS	0
SM-CJFLT	0
SM-CJFLV	0
SM-CJFLW	0
SM-CJFLX	0
SM-CJFLY	0
SM-CJFLZ	0
SM-CJFM1	0
SM-CJFM2	0
SM-CJFM3	0
SM-CJFM4	0
SM-CJFM5	0
SM-CJFM6	0
SM-CJFM7	0
SM-CJFM8	0
SM-CJFM9	0
SM-CJFMA	0
SM-CJFMB	0
SM-CJFMD	0
SM-CJFME	0
SM-CJFMH	0
SM-CJFMJ	0
SM-CJFMK	0
SM-CJFMM	0
SM-CJFMO	0
SM-CJFMP	0
SM-CJFMQ	0
SM-CJFMR	0
SM-CJFMT	0
SM-CJFMU	0
SM-CJFMV	0
SM-CJFMW	0
SM-CJFMX	0
SM-CJFMY	0
SM-CJFMZ	0
SM-CJFN1	0
SM-CJFN2	0
SM-CJFN3	0
SM-CJFN4	0
SM-CJFN5	0
SM-CJFN6	0
SM-CJFN7	0
SM-CJFN8	0
SM-CJFN9	0
SM-CJFNA	0
SM-CJFNB	0
SM-CJFNC	0
SM-CJFND	0
SM-CJFNE	0
SM-CJFNF	0
SM-CJFNG	0
SM-CJFNH	0
SM-CJFNI	0
SM-CJFNJ	0
SM-CJFNK	0
SM-CJFNL	0
SM-CJFNM	0
SM-CJFNO	0
SM-CJFNP	0
SM-CJFNQ	0
SM-CJFNR	0
SM-CJFNS	0
SM-CJFNT	0
SM-CJFNU	0
SM-CJFNV	0
SM-CJFNW	0
SM-CJFNX	0
SM-CJFNY	0
SM-CJFO1	0
SM-CJFO2	0
SM-CJFO3	0
SM-CJFO4	0
SM-CJFO5	0
SM-CJFO6	0
SM-CJFO7	0
SM-CJFO8	0
SM-CJFO9	0
SM-CJFOA	0
SM-CJFOC	0
SM-CJFOD	0
SM-CJFOE	0
SM-CJFOF	0
SM-CJFOH	0
SM-CJFOI	0
SM-CJFOJ	0
SM-CJFOK	0
SM-CJFOL	0
SM-CJFOM	0
SM-CJFON	0
SM-CJFOO	0
SM-CJFOP	0
SM-CJFOQ	0
SM-CJFOR	0
SM-CJFOS	0
SM-CJFOT	0
SM-CJFOU	0
SM-CJFOV	0
SM-CJFOW	0
SM-CJFOX	0
SM-CJFOY	0
SM-CJFOZ	0
SM-CJFP1	0
SM-CJFP2	0
SM-CJFP3	0
SM-CJFP4	0
SM-CJFP5	0
SM-CJFP6	0
SM-CJFP7	0
SM-CJFP8	0
SM-CJFP9	0
SM-CJFPA	0
SM-CJFPB	0
SM-CJFPC	0
SM-CJFPD	0
SM-CJFPE	0
SM-CJFPF	0
SM-CJFPG	0
SM-CJFPH	0
SM-CJFPI	0
SM-CJFPJ	0
SM-CJFPK	0
SM-CJGGK	0
SM-CJGGL	0
SM-CJGGM	0
SM-CJGGN	0
SM-CJGGO	0
SM-CJGGP	0
SM-CJGGQ	0
SM-CJGGR	0
SM-CJGGS	0
SM-CJGGT	0
SM-CJGGU	0
SM-CJGGV	0
SM-CJGGW	0
SM-CJGGX	0
SM-CJGGY	0
SM-CJGGZ	0
SM-CJGH1	0
SM-CJGH2	0
SM-CJGH3	0
SM-CJGH4	0
SM-CJGH5	0
SM-CJGH6	0
SM-CJGH7	0
SM-CJGH8	0
SM-CJGH9	0
SM-CJGHA	0
SM-CJGHB	0
SM-CJGHC	0
SM-CJGHD	0
SM-CJGHE	0
SM-CJGHF	0
SM-CJGHG	0
SM-CJGHH	0
SM-CJGHI	0
SM-CJGHJ	0
SM-CJGHK	0
SM-CJGHL	0
SM-CJGHM	0
SM-CJGHN	0
SM-CJGHO	0
SM-CJGHP	0
SM-CJGHQ	0
SM-CJGHR	0
SM-CJGHS	0
SM-CJGHT	0
SM-CJGHU	0
SM-CJGHV	0
SM-CJGHW	0
SM-CJGHX	0
SM-CJGHY	0
SM-CJGHZ	0
SM-CJGI1	0
SM-CJGI2	0
SM-CJGI4	0
SM-CJGI5	0
SM-CJGI6	0
SM-CJGI8	0
SM-CJGI9	0
SM-CJGIA	0
SM-CJGIB	0
SM-CJGIC	0
SM-CJGID	0
SM-CJGIE	0
SM-CJGIF	0
SM-CJGIG	0
SM-CJGIH	0
SM-CJGII	0
SM-CJGIJ	0
SM-CJGIK	0
SM-CJGIL	0
SM-CJGIM	0
SM-CJGIN	0
SM-CJGIP	0
SM-CJGIQ	0
SM-CJGIR	0
SM-CJGIS	0
SM-CJGIT	0
SM-CJGIU	0
SM-CJGIV	0
SM-CJGIW	0
SM-CJGIX	0
SM-CJGIY	0
SM-CJGIZ	0
SM-CJGJ1	0
SM-CJGJ2	0
SM-CJGJ3	0
SM-CJGJ4	0
SM-CJGJ5	0
SM-CJGJ7	0
SM-CJGJ8	0
SM-CJGJ9	0
SM-CJGJA	0
SM-CJGLD	0
SM-CJGLE	0
SM-CJGLF	0
SM-CJGLG	0
SM-CJGLH	0
SM-CJGLI	0
SM-CJGLJ	0
SM-CJGLK	0
SM-CJGLM	0
SM-CJGLP	0
SM-CJGLQ	0
SM-CJGLR	0
SM-CJGLS	0
SM-CJGLT	0
SM-CJGLU	0
SM-CJGLV	0
SM-CJGLW	0
SM-CJGLX	0
SM-CJGLY	0
SM-CJGLZ	0
SM-CJGM2	0
SM-CJGM3	0
SM-CJGM4	0
SM-CJGM5	0
SM-CJGM6	0
SM-CJGM7	0
SM-CJGM8	0
SM-CJGM9	0
SM-CJGMA	0
SM-CJGMC	0
SM-CJGMD	0
SM-CJGMG	0
SM-CJGMH	0
SM-CJGMI	0
SM-CJGMJ	0
SM-CJGMK	0
SM-CJGML	0
SM-CJGMM	0
SM-CJGMN	0
SM-CJGMO	0
SM-CJGMP	0
SM-CJGMQ	0
SM-CJGMR	0
SM-CJGMS	0
SM-CJGMT	0
SM-CJGMU	0
SM-CJGMV	0
SM-CJGMX	0
SM-CJGMY	0
SM-CJGMZ	0
SM-CJGN1	0
SM-CJGN2	0
SM-CJGN3	0
SM-CJGN4	0
SM-CJGN5	0
SM-CJGN6	0
SM-CJGN7	0
SM-CJGN9	0
SM-CJGNB	0
SM-CJGNC	0
SM-CJGND	0
SM-CJGNE	0
SM-CJGNF	0
SM-CJGNG	0
SM-CJGNH	0
SM-CJGNI	0
SM-CJGNJ	0
SM-CJGNK	0
SM-CJGNL	0
SM-CJGNM	0
SM-CJGNN	0
SM-CJGNO	0
SM-CJGNP	0
SM-CJGNQ	0
SM-CJGNS	0
SM-CJGNT	0
SM-CJGNU	0
SM-CJGNX	0
SM-CJGNZ	0
SM-CJGO1	0
SM-CJGO2	0
SM-CJGO3	0
SM-CJIWR	0
SM-CJIWS	0
SM-CJIWT	0
SM-CJIWU	0
SM-CJIWV	0
SM-CJIWW	0
SM-CJIWX	0
SM-CJIWY	0
SM-CJIX1	0
SM-CJIX2	0
SM-CJIX3	0
SM-CJIX4	0
SM-CJIX5	0
SM-CJIX6	0
SM-CJIX8	0
SM-CJIX9	0
SM-CJIXA	0
SM-CJIXB	0
SM-CJIXC	0
SM-CJIXD	0
SM-CJIXE	0
SM-CJIXG	0
SM-CJIXH	0
SM-CJIXI	0
SM-CJIXJ	0
SM-CJIXK	0
SM-CJIXL	0
SM-CJIXM	0
SM-CJIXO	0
SM-CJIXP	0
SM-CJIXQ	0
SM-CJIXR	0
SM-CJIXS	0
SM-CJIXT	0
SM-CJIXU	0
SM-CJIXV	0
SM-CJIXW	0
SM-CJIXX	0
SM-CJIXY	0
SM-CJIXZ	0
SM-CJIY1	0
SM-CJIY2	0
SM-CJIY3	0
SM-CJIY4	0
SM-CJIY5	0
SM-CJIY6	0
SM-CJIY7	0
SM-CJIY8	0
SM-CJIY9	0
SM-CJIYA	0
SM-CJIYB	0
SM-CJIYC	0
SM-CJIYD	0
SM-CJIYE	0
SM-CJIYF	0
SM-CJIYG	0
SM-CJIYH	0
SM-CJIYI	0
SM-CJIYJ	0
SM-CJIYK	0
SM-CJIYL	0
SM-CJIYM	0
SM-CJIYN	0
SM-CJIYP	0
SM-CJIYQ	0
SM-CJIYR	0
SM-CJIYU	0
SM-CJIYV	0
SM-CJIYW	0
SM-CJIYX	0
SM-CJIYY	0
SM-CJIYZ	0
SM-CJIZ1	0
SM-CJIZ4	0
SM-CJIZ5	0
SM-CJIZ8	0
SM-CJIZD	0
SM-CJIZF	0
SM-CJIZG	0
SM-CJIZH	0
SM-CJIZI	0
SM-CJIZJ	0
SM-CJIZK	0
SM-CJIZL	0
SM-CJIZM	0
SM-CJIZO	0
SM-CJIZP	0
SM-CJIZQ	0
SM-CJIZR	0
SM-CJIZS	0
SM-CJIZT	0
SM-CJIZV	0
SM-CJIZX	0
SM-CJIZY	0
SM-CJIZZ	0
SM-CJJ11	0
SM-CJJ12	0
SM-CJJ13	0
SM-CJJ14	0
SM-CJJ15	0
SM-CJJ16	0
SM-CJJ17	0
SM-CJJ18	0
SM-CJJ19	0
SM-CJJ1A	0
SM-CJJ1B	0
SM-CJJ1C	0
SM-CJJ1D	0
SM-CJJ1E	0
SM-CJJ1F	0
SM-CJJ1G	0
SM-CJJ1H	0
SM-CJJ1I	0
SM-CJJ1J	0
SM-CJJ1K	0
SM-CJJ1L	0
SM-CJJ1M	0
SM-CJJ1N	0
SM-CJJ1O	0
SM-CJJ1P	0
SM-CJJ1Q	0
SM-CJJ1R	0
SM-CJJ1S	0
SM-CJJ1T	0
SM-CJJ1U	0
SM-CJJ1W	0
SM-CJJ1X	0
SM-CJJ1Y	0
SM-CJJ1Z	0
SM-CJJ21	0
SM-CJJ22	0
SM-CJJ23	0
SM-CJJ24	0
SM-CJJ25	0
SM-CJJ26	0
SM-CJJ27	0
SM-CJJ28	0
SM-CJJ29	0
SM-CJJ2A	0
SM-CJJ2B	0
SM-CJJ2D	0
SM-CJJ2E	0
SM-CJJ2F	0
SM-CJJ2G	0
SM-CJJ2H	0
SM-CJJ2I	0
SM-CJJ2J	0
SM-CJJ2K	0
SM-CJJ2M	0
SM-CJJ2N	0
SM-CJJ2O	0
SM-CJJ2P	0
SM-CJJ2Q	0
SM-CJJ2R	0
SM-CJJ2S	0
SM-CJJ2T	0
SM-CJJ2U	0
SM-CJJ2V	0
SM-CJJ2X	0
SM-CJJ2Z	0
SM-CJJ31	0
SM-CJJ32	0
SM-CJJ33	0
SM-CJJ34	0
SM-CJJ35	0
SM-CJJ38	0
SM-CJK3B	0
SM-CJK3C	0
SM-CJK3D	0
SM-CJK3E	0
SM-CJK3F	0
SM-CJK3G	0
SM-CJK3I	0
SM-CJK3J	0
SM-CJK3K	0
SM-CJK3L	0
SM-CJK3O	0
SM-CJK3P	0
SM-CJK3R	0
SM-CJK3S	0
SM-CJK3T	0
SM-CJK3V	0
SM-CJK3W	0
SM-CJK3X	0
SM-CJK3Y	0
SM-CJK3Z	0
SM-CJK41	0
SM-CJK42	0
SM-CJK43	0
SM-CJK44	0
SM-CJK45	0
SM-CJK46	0
SM-CJK47	0
SM-CJK48	0
SM-CJK49	0
SM-CJK4A	0
SM-CJK4C	0
SM-CJK4G	0
SM-CJK4H	0
SM-CJK4I	0
SM-CJK4J	0
SM-CJK4L	0
SM-CJK4M	0
SM-CJK4N	0
SM-CJK4O	0
SM-CJK4P	0
SM-CJK4Q	0
SM-CJK4R	0
SM-CJK4S	0
SM-CJK4T	0
SM-CJK4U	0
SM-CJK4V	0
SM-CJK4W	0
SM-CJK4X	0
SM-CJK4Y	0
SM-CJK4Z	0
SM-CJK51	0
SM-CJK52	0
SM-CJK53	0
SM-CJK54	0
SM-CJK55	0
SM-CJK56	0
SM-CJK57	0
SM-CJK58	0
SM-CJK59	0
SM-CJK5A	0
SM-CJK5B	0
SM-CJK5C	0
SM-CJK5D	0
SM-CJK5E	0
SM-CJK5F	0
SM-CJK5G	0
SM-CJK5H	0
SM-CJK5I	0
SM-CJK5J	0
SM-CJK5K	0
SM-CJK5L	0
SM-CJK5N	0
SM-CJK5P	0
SM-CJK5Q	0
SM-CTDQE	0
SM-CTDQF	0
SM-CTDQG	0
SM-CTDQH	0
SM-CTDQI	0
SM-CTDQJ	0
SM-CTDQK	0
SM-CTDQL	0
SM-CTDQM	0
SM-CTDQN	0
SM-CTDQO	0
SM-CTDQP	0
SM-CTDQQ	0
SM-CTDQR	0
SM-CTDQS	0
SM-CTDQT	0
SM-CTDQU	0
SM-CTDQV	0
SM-CTDQW	0
SM-CTDQX	0
SM-CTDQY	0
SM-CTDQZ	0
SM-CTDR1	0
SM-CTDR2	0
SM-CTDR3	0
SM-CTDR4	0
SM-CTDR5	0
SM-CTDR6	0
SM-CTDR7	0
SM-CTDR8	0
SM-CTDR9	0
SM-CTDRA	0
SM-CTDRB	0
SM-CTDRC	0
SM-CTDRD	0
SM-CTDRE	0
SM-CTDRF	0
SM-CTDRG	0
SM-CTDRH	0
SM-CTDRI	0
SM-CTDRJ	0
SM-CTDRK	0
SM-CTDRL	0
SM-CTDRM	0
SM-CTDRN	0
SM-CTDRO	0
SM-CTDRP	0
SM-CTDRQ	0
SM-CTDRR	0
SM-CTDRS	0
SM-CTDRT	0
SM-CTDRU	0
SM-CTDRV	0
SM-CTDRW	0
SM-CTDRX	0
SM-CTDRY	0
SM-CTDRZ	0
SM-CTDS1	0
SM-CTDS2	0
SM-CTDS3	0
SM-CTDS4	0
SM-CTDS5	0
SM-CTDS6	0
SM-CTDS7	0
SM-CTDS8	0
SM-CTDS9	0
SM-CTDSA	0
SM-CTDSB	0
SM-CTDSC	0
SM-CTDSD	0
SM-CTDSF	0
SM-CTDSG	0
SM-CTDSH	0
SM-CTDSI	0
SM-CTDSJ	0
SM-CTDSK	0
SM-CTDSL	0
SM-CTDSM	0
SM-CTDSN	0
SM-CTDSO	0
SM-CTDSP	0
SM-CTDSR	0
SM-CTDSS	0
SM-CTDST	0
SM-CTDSU	0
SM-CTDSV	0
SM-CTDSW	0
SM-CTDSX	0
SM-CTDSY	0
SM-CTDSZ	0
SM-CTDT1	0
SM-CTDT2	0
SM-CTDT3	0
SM-CTDT4	0
SM-CTDT5	0
SM-CTDT6	0
SM-CTDT7	0
SM-CTDT8	0
SM-CTDT9	0
SM-CTDTA	0
SM-CTDTB	0
SM-CTDTD	0
SM-CTDTE	0
SM-CTDTF	0
SM-CTDTG	0
SM-CTDTH	0
SM-CTDTI	0
SM-CTDTJ	0
SM-CTDTK	0
SM-CTDTL	0
SM-CTDTM	0
SM-CTDTN	0
SM-CTDTO	0
SM-CTDTP	0
SM-CTDTQ	0
SM-CTDTR	0
SM-CTDTS	0
SM-CTDTT	0
SM-CTDTV	0
SM-CTDTW	0
SM-CTDTX	0
SM-CTDTY	0
SM-CTDTZ	0
SM-CTDU1	0
SM-CTDU2	0
SM-CTDU4	0
SM-CTDU5	0
SM-CTDU6	0
SM-CTDU7	0
SM-CTDU8	0
SM-CTDU9	0
SM-CTDUA	0
SM-CTDUB	0
SM-CTDUC	0
SM-CTDUD	0
SM-CTDUE	0
SM-CTDUF	0
SM-CTDUG	0
SM-CTDUH	0
SM-CTDUI	0
SM-CTDUJ	0
SM-CTDUK	0
SM-CTDUL	0
SM-CTDUM	0
SM-CTDUN	0
SM-CTDUO	0
SM-CTDUP	0
SM-CTDUQ	0
SM-CTDUR	0
SM-CTDUS	0
SM-CTDUT	0
SM-CTDUU	0
SM-CTDUV	0
SM-CTDUW	0
SM-CTDUX	0
SM-CTDUY	0
SM-CTDUZ	0
SM-CTDV1	0
SM-CTDV2	0
SM-CTDV3	0
SM-CTDV4	0
SM-CTDV5	0
SM-CTDV6	0
SM-CTDV7	0
SM-CTDV8	0
SM-CTDV9	0
SM-CTDVA	0
